srcfile1,startline1,endline1,srcfile2,startline2,endline2,tp,fp,isclone,min_lines,max_lines,type1sim,type3sim,diff_lines,avg_lines,type1simtok,type3simtok,type2sim,type2simtok
selected/2039646.java,50,60,selected/800248.java,86,96,1,0,t,11,11,0.545454545454545,1,0,11,0.865671641791045,0.865671641791045,1,
selected/1736908.java,412,433,selected/1944189.java,30,65,0,1,f,22,36,0.227272727272727,0.5,14,29,0.472972972972973,0.472972972972973,0.227272727272727,
selected/1182579.java,363,802,selected/1657523.java,314,753,1,0,t,440,440,0.827683615819209,0.994350282485876,0,440,0.957021791767555,0.957021791767555,0.994350282485876,
selected/1149223.java,81,133,selected/2310961.java,152,204,0,1,f,53,53,1,1,0,53,1,1,1,
default/133515.java,648,665,default/56216.java,648,665,1,0,t,18,18,1,1,0,18,1,1,1,
selected/1193794.java,206,275,selected/1193794.java,242,294,0,1,f,53,70,0.523809523809524,0.761904761904762,17,61.5,0.848,0.848,0.761904761904762,
default/21186.java,1,596,default/63131.java,1,596,1,0,t,596,596,1,1,0,596,1,1,1,
selected/952493.java,395,418,selected/965733.java,409,432,1,0,t,24,24,1,1,0,24,1,1,1,
selected/111036.java,66,66,selected/1765539.java,35,35,0,1,f,1,1,0,0,0,1,0.999522445081184,0.999522445081184,0,
selected/1213789.java,25,43,selected/128809.java,23,41,1,0,t,19,19,0.866666666666667,0.866666666666667,0,19,0.987341772151899,0.987341772151899,0.266666666666667,
default/56585.java,306,344,default/73948.java,322,360,1,0,t,39,39,0.948717948717949,0.948717948717949,0,39,0.973063973063973,0.973063973063973,0.82051282051282,
default/73729.java,1496,1509,default/80510.java,1532,1546,1,0,t,14,15,0.642857142857143,0.714285714285714,1,14.5,0.926229508196721,0.926229508196721,0.357142857142857,
default/63015.java,631,648,default/79012.java,522,544,1,0,t,18,23,0.85,0.85,5,20.5,0.978102189781022,0.978102189781022,0.4,
selected/1216356.java,147,170,selected/1844745.java,86,104,0,1,f,19,24,0.12,0.2,5,21.5,0.295918367346939,0.295918367346939,0.12,
selected/160181.java,100,109,selected/820333.java,21,30,1,0,t,10,10,1,1,0,10,1,1,1,
default/76192.java,440,452,default/90009.java,459,472,1,0,t,13,14,0.769230769230769,0.846153846153846,1,13.5,0.879699248120301,0.879699248120301,0.615384615384615,
default/106112.java,277,288,default/22303.java,133,146,1,0,t,12,14,0.5,0.583333333333333,2,13,0.910714285714286,0.910714285714286,0.333333333333333,
default/53491.java,1,450,default/65415.java,1,450,1,0,t,450,450,1,1,0,450,1,1,1,
default/11262.java,304,313,default/79079.java,282,291,1,0,t,10,10,1,1,0,10,1,1,1,
selected/535210.java,265,281,selected/535210.java,301,317,1,0,t,17,17,0.882352941176471,0.941176470588235,0,17,0.94949494949495,0.94949494949495,0.529411764705882,
default/10254.java,19,34,default/21403.java,19,34,1,0,t,16,16,1,1,0,16,1,1,1,
selected/1017245.java,597,607,selected/849450.java,595,605,1,0,t,11,11,1,1,0,11,1,1,1,
selected/1560483.java,379,390,selected/209298.java,429,440,0,1,f,12,12,1,1,0,12,1,1,1,
default/136668.java,13,18,default/9235.java,20,25,0,1,f,6,6,0.666666666666667,0.666666666666667,0,6,0.923076923076923,0.923076923076923,0.166666666666667,
selected/127068.java,117,129,selected/1384958.java,157,169,1,0,t,13,13,0.666666666666667,0.666666666666667,0,13,0.903225806451613,0.903225806451613,0.666666666666667,
selected/142817.java,70,86,selected/487328.java,77,97,1,0,t,17,21,0.941176470588235,0.941176470588235,4,19,0.96,0.96,0.705882352941176,
selected/1389949.java,302,311,selected/1830095.java,712,722,1,0,t,10,11,0.6,0.6,1,10.5,0.792207792207792,0.792207792207792,0.2,
selected/2137395.java,184,195,selected/2389178.java,78,87,0,1,f,10,12,0.25,0.333333333333333,2,11,0.317073170731707,0.317073170731707,0.25,
selected/952493.java,337,368,selected/965733.java,474,505,0,1,f,32,32,1,1,0,32,1,1,1,
selected/1103041.java,651,705,selected/209298.java,617,671,1,0,t,55,55,1,1,0,55,1,1,1,
selected/952493.java,474,504,selected/965733.java,372,402,0,1,f,31,31,1,1,0,31,1,1,1,
selected/2038811.java,1027,1038,selected/2348309.java,944,955,1,0,t,12,12,1,1,0,12,1,1,1,
default/114239.java,234,245,default/125218.java,133,146,1,0,t,12,14,0.583333333333333,0.666666666666667,2,13,0.957627118644068,0.957627118644068,0.333333333333333,
selected/183804.java,203,252,selected/375037.java,307,357,1,0,t,50,51,1,1,1,50.5,1,1,1,
default/5567.java,446,455,default/8970.java,493,502,1,0,t,10,10,0.9,0.9,0,10,0.98,0.98,0.9,
default/88409.java,367,388,default/98354.java,351,372,1,0,t,22,22,1,1,0,22,1,1,1,
selected/1122505.java,194,208,selected/1623519.java,61,74,1,0,t,14,15,0.0666666666666667,0.0666666666666667,1,14.5,0.547368421052632,0.547368421052632,0.0666666666666667,
selected/2502236.java,85,110,selected/640250.java,85,110,1,0,t,26,26,0.961538461538462,0.961538461538462,0,26,0.956521739130435,0.956521739130435,0.461538461538462,
selected/318652.java,629,673,selected/318652.java,661,705,0,1,f,45,45,0.311111111111111,0.533333333333333,0,45,0.79375,0.79375,0.533333333333333,
default/102869.java,320,331,default/124923.java,954,967,0,1,f,12,14,0.666666666666667,0.75,2,13,0.91588785046729,0.91588785046729,0.333333333333333,
selected/1712367.java,556,566,selected/2509245.java,628,638,1,0,t,11,11,0.916666666666667,0.916666666666667,0,11,0.985714285714286,0.985714285714286,0.916666666666667,
selected/156984.java,104,131,selected/615198.java,144,171,1,0,t,28,28,0.9375,1,0,28,0.99,0.99,1,
default/59932.java,670,683,default/93943.java,116,130,1,0,t,14,15,0.428571428571429,0.5,1,14.5,0.931972789115646,0.931972789115646,0.285714285714286,
default/16641.java,414,433,default/90009.java,414,433,1,0,t,20,20,1,1,0,20,1,1,1,
selected/2626904.java,1128,1141,selected/304936.java,960,971,1,0,t,12,14,0.571428571428571,0.714285714285714,2,13,0.801724137931034,0.801724137931034,0.642857142857143,
selected/2479967.java,538,545,selected/2603507.java,606,613,1,0,t,8,8,0.125,1,0,8,0.698412698412698,0.698412698412698,1,
default/112013.java,202,265,default/116283.java,202,265,1,0,t,64,64,1,1,0,64,1,1,1,
selected/330378.java,536,548,selected/330378.java,1110,1122,1,0,t,13,13,0.846153846153846,0.846153846153846,0,13,0.951456310679612,0.951456310679612,0.153846153846154,
default/70505.java,572,592,default/93531.java,648,665,1,0,t,18,21,0.739130434782609,0.739130434782609,3,19.5,0.795180722891566,0.795180722891566,0.347826086956522,
default/107313.java,322,331,default/73285.java,340,349,1,0,t,10,10,0.8,1,0,10,0.954545454545455,0.954545454545455,1,
selected/1044179.java,142,146,selected/1105687.java,160,164,1,0,t,5,5,1,1,0,5,1,1,1,
selected/1234328.java,324,345,selected/2382371.java,309,330,1,0,t,22,22,1,1,0,22,1,1,1,
selected/179781.java,367,384,selected/179781.java,778,795,1,0,t,18,18,0.777777777777778,0.944444444444444,0,18,0.94488188976378,0.94488188976378,0.333333333333333,
selected/1044179.java,174,182,selected/2165030.java,58,66,0,1,f,9,9,0.7,0.8,0,9,0.96551724137931,0.96551724137931,0.8,
selected/2319397.java,449,466,selected/966121.java,619,639,1,0,t,18,21,0.333333333333333,0.722222222222222,3,19.5,0.787709497206704,0.787709497206704,0.388888888888889,
selected/1219813.java,32,42,selected/215326.java,32,41,1,0,t,10,11,0.363636363636364,0.454545454545455,1,10.5,0.821917808219178,0.821917808219178,0.454545454545455,
selected/2198965.java,950,958,selected/2198965.java,1177,1185,1,0,t,9,9,1,1,0,9,1,1,1,
default/25053.java,648,665,default/6320.java,667,685,1,0,t,18,19,0.9,0.95,1,18.5,0.948905109489051,0.948905109489051,0.75,
default/109585.java,338,346,default/118948.java,316,324,1,0,t,9,9,1,1,0,9,1,1,1,
default/12856.java,422,450,selected/1155487.java,17,45,0,1,f,29,29,0,0,0,29,0.571428571428571,0.571428571428571,0,
default/73729.java,425,436,default/80510.java,382,392,1,0,t,11,12,0.583333333333333,0.666666666666667,1,11.5,0.901785714285714,0.901785714285714,0.25,
default/65982.java,570,590,default/92220.java,546,568,1,0,t,21,23,0.91304347826087,0.956521739130435,2,22,0.94578313253012,0.94578313253012,0.739130434782609,
selected/2132481.java,1016,1033,selected/2494750.java,1028,1045,1,0,t,18,18,0.684210526315789,0.894736842105263,0,18,0.980099502487562,0.980099502487562,0.157894736842105,
selected/668040.java,227,236,selected/718641.java,1487,1496,1,0,t,10,10,1,1,0,10,1,1,1,
selected/269410.java,298,306,selected/972563.java,115,126,0,1,f,9,12,0.222222222222222,0.444444444444444,3,10.5,0.396551724137931,0.396551724137931,0.222222222222222,
selected/952493.java,307,338,selected/952493.java,345,376,0,1,f,32,32,1,1,0,32,1,1,1,
selected/1061314.java,68,89,selected/2126890.java,36,51,0,1,f,16,22,0.5,0.636363636363636,6,19,0.61437908496732,0.61437908496732,0.227272727272727,
selected/1668867.java,153,164,selected/1728841.java,272,296,0,1,f,12,25,0.25,0.416666666666667,13,18.5,0.55952380952381,0.55952380952381,0.25,
selected/1337401.java,196,229,selected/1337401.java,231,264,1,0,t,34,34,0.941176470588235,0.941176470588235,0,34,0.977040816326531,0.977040816326531,0.941176470588235,
selected/2385607.java,314,325,selected/2686693.java,219,230,1,0,t,12,12,1,1,0,12,1,1,1,
selected/1330759.java,144,150,selected/266837.java,186,192,4,1,t,7,7,0.625,0.75,0,7,0.848101265822785,0.848101265822785,0.25,
default/15343.java,629,648,default/42993.java,643,662,1,0,t,20,20,0.857142857142857,1,0,20,0.980645161290323,0.980645161290323,1,
selected/952493.java,387,408,selected/952493.java,476,497,1,0,t,22,22,1,1,0,22,1,1,1,
selected/2415696.java,204,214,selected/2630781.java,360,369,1,0,t,10,11,0.454545454545455,0.545454545454545,1,10.5,0.573529411764706,0.573529411764706,0.363636363636364,
default/2619.java,684,694,default/94364.java,672,682,1,0,t,11,11,0.909090909090909,0.909090909090909,0,11,0.97752808988764,0.97752808988764,0.909090909090909,
default/125703.java,194,203,default/44659.java,194,203,1,0,t,10,10,1,1,0,10,1,1,1,
selected/1427655.java,359,369,selected/186786.java,359,369,1,0,t,11,11,1,1,0,11,1,1,1,
default/102869.java,955,967,default/125218.java,408,422,1,0,t,13,15,0.461538461538462,0.538461538461538,2,14,0.884297520661157,0.884297520661157,0.230769230769231,
selected/1326640.java,89,109,selected/1824380.java,87,106,1,0,t,20,21,0.952380952380952,0.952380952380952,1,20.5,0.945121951219512,0.945121951219512,0.571428571428571,
default/53763.java,322,360,default/93534.java,300,338,1,0,t,39,39,0.948717948717949,0.948717948717949,0,39,0.976351351351351,0.976351351351351,0.82051282051282,
selected/1769873.java,326,340,selected/296210.java,66,75,0,1,f,10,15,0.266666666666667,0.266666666666667,5,12.5,0.342857142857143,0.342857142857143,0.266666666666667,
selected/1383577.java,72,82,selected/604084.java,239,265,0,1,f,11,27,0.272727272727273,0.272727272727273,16,19,0.461538461538462,0.461538461538462,0.272727272727273,
selected/1759377.java,376,384,selected/2319397.java,572,580,1,0,t,9,9,0.444444444444444,0.888888888888889,0,9,0.830508474576271,0.830508474576271,0.888888888888889,
selected/2365753.java,277,283,selected/2365753.java,539,545,1,0,t,7,7,0.875,0.875,0,7,0.987179487179487,0.987179487179487,0.875,
default/15343.java,367,379,default/65982.java,367,379,1,0,t,13,13,1,1,0,13,1,1,1,
selected/2087638.java,716,724,selected/225359.java,291,299,1,0,t,9,9,0.444444444444444,0.888888888888889,0,9,0.830508474576271,0.830508474576271,0.888888888888889,
default/109133.java,6,11,default/76701.java,6,11,1,0,t,6,6,1,1,0,6,1,1,1,
default/102869.java,1534,1548,default/124923.java,1534,1548,1,0,t,15,15,1,1,0,15,1,1,1,
selected/1255106.java,34,36,selected/626735.java,64,66,1,0,t,3,3,0,0,0,3,0.839285714285714,0.839285714285714,0,
selected/2025936.java,35,40,selected/2308283.java,34,39,1,0,t,6,6,0.833333333333333,0.833333333333333,0,6,1,1,0.5,
selected/186786.java,1365,1374,selected/337748.java,1365,1374,1,0,t,10,10,1,1,0,10,1,1,1,
selected/1882693.java,350,454,selected/2339370.java,271,379,0,1,f,105,109,1,1,4,107,1,1,1,
selected/1017245.java,809,818,selected/361180.java,684,694,0,1,f,10,11,0.583333333333333,0.833333333333333,1,10.5,0.813953488372093,0.813953488372093,0.333333333333333,
selected/1548032.java,161,174,selected/768858.java,129,151,0,1,f,14,23,0.357142857142857,0.428571428571429,9,18.5,0.517857142857143,0.517857142857143,0.357142857142857,
selected/1264167.java,96,102,selected/2285072.java,599,605,0,1,f,7,7,0.428571428571429,0.714285714285714,0,7,0.564102564102564,0.564102564102564,0.428571428571429,
selected/1977800.java,82,88,selected/46460.java,419,425,1,0,t,7,7,0.75,0.875,0,7,0.971830985915493,0.971830985915493,0.875,
selected/1849771.java,37,58,selected/1873449.java,60,79,0,1,f,20,22,0.227272727272727,0.272727272727273,2,21,0.363636363636364,0.363636363636364,0.181818181818182,
selected/219713.java,90,104,selected/605471.java,95,109,1,0,t,15,15,1,1,0,15,1,1,1,
selected/2121017.java,245,268,selected/615075.java,70,110,0,1,f,24,41,0,0,17,32.5,0.657142857142857,0.657142857142857,0,
selected/463625.java,46,48,selected/862468.java,66,68,1,0,t,3,3,0,0,0,3,0.875,0.875,0,
selected/2039515.java,103,108,selected/342835.java,385,389,0,1,f,5,6,0.428571428571429,0.571428571428571,1,5.5,0.559322033898305,0.559322033898305,0.285714285714286,
selected/1052206.java,164,180,selected/1188591.java,81,111,0,1,f,17,31,0.307692307692308,0.923076923076923,14,24,0.75,0.75,0.923076923076923,
default/31509.java,21,94,default/3880.java,21,94,0,1,f,74,74,0.958333333333333,0.979166666666667,0,74,0.990719257540603,0.990719257540603,0.979166666666667,
selected/2038435.java,154,167,selected/2188578.java,79,90,0,1,f,12,14,0.214285714285714,0.357142857142857,2,13,0.505747126436782,0.505747126436782,0.214285714285714,
selected/1398140.java,841,858,selected/922810.java,247,262,0,1,f,16,18,0.333333333333333,0.777777777777778,2,17,0.816216216216216,0.816216216216216,0.555555555555556,
selected/2365821.java,717,733,selected/2510322.java,660,676,0,1,f,17,17,0.823529411764706,0.882352941176471,0,17,0.93,0.93,0.705882352941176,
default/118917.java,29,47,default/70303.java,25,41,1,0,t,17,19,0.684210526315789,0.736842105263158,2,18,0.876190476190476,0.876190476190476,0,
selected/1062316.java,13,23,selected/679521.java,33,69,0,1,f,11,37,0,0,26,24,0.5,0.5,0,
selected/1642402.java,105,111,selected/984447.java,178,184,0,1,f,7,7,0.428571428571429,0.571428571428571,0,7,0.6,0.6,0.428571428571429,
selected/1160700.java,10,28,selected/2702034.java,10,10,0,1,f,1,19,0.0625,0.0625,18,10,0.958447488584475,0.958447488584475,0.0625,
default/78160.java,247,263,default/88409.java,247,263,1,0,t,17,17,1,1,0,17,1,1,1,
selected/2007106.java,418,428,selected/658234.java,667,677,1,0,t,11,11,0.4,0.8,0,11,0.547169811320755,0.547169811320755,0.4,
default/14592.java,209,212,default/22134.java,208,211,1,0,t,4,4,0.75,0.75,0,4,0.77027027027027,0.77027027027027,0.75,
selected/1193583.java,72,90,selected/1506283.java,84,102,1,0,t,19,19,0.681818181818182,0.818181818181818,0,19,0.925373134328358,0.925373134328358,0.181818181818182,
selected/203816.java,137,182,selected/341614.java,145,190,1,0,t,46,46,0.693877551020408,1,0,46,0.969498910675381,0.969498910675381,1,
default/125218.java,221,228,default/28532.java,188,195,1,0,t,8,8,0.75,0.875,0,8,0.977777777777778,0.977777777777778,0.75,
selected/313674.java,74,110,selected/506219.java,98,130,0,1,f,33,37,0.64,0.96,4,35,0.886792452830189,0.886792452830189,0.4,
selected/1812318.java,425,434,selected/2587973.java,535,545,0,1,f,10,11,0.75,0.833333333333333,1,10.5,0.951219512195122,0.951219512195122,0.25,
selected/952493.java,454,475,selected/965733.java,322,343,0,1,f,22,22,1,1,0,22,1,1,1,
selected/1597643.java,124,138,selected/2353364.java,346,360,0,1,f,15,15,0.333333333333333,0.333333333333333,0,15,0.716666666666667,0.716666666666667,0.333333333333333,
selected/2008325.java,118,124,selected/509771.java,270,276,0,1,f,7,7,0.75,0.875,0,7,0.971830985915493,0.971830985915493,0.875,
selected/1058690.java,173,202,selected/1835523.java,50,67,0,1,f,18,30,0.1,0.2,12,24,0.322751322751323,0.322751322751323,0.166666666666667,
selected/2653397.java,1338,1351,selected/656204.java,1238,1251,0,1,f,14,14,0.714285714285714,0.928571428571429,0,14,0.951923076923077,0.951923076923077,0.928571428571429,
default/102869.java,940,952,default/73729.java,425,436,0,1,f,12,13,0.538461538461538,0.615384615384615,1,12.5,0.84297520661157,0.84297520661157,0.230769230769231,
selected/2339370.java,703,709,selected/2430560.java,784,790,0,1,f,7,7,1,1,0,7,1,1,1,
selected/1197867.java,36,47,selected/1966263.java,72,95,0,1,f,12,24,0.25,0.416666666666667,12,18,0.577777777777778,0.577777777777778,0.25,
selected/1776322.java,74,90,selected/2573755.java,62,78,0,1,f,17,17,0.736842105263158,0.842105263157895,0,17,0.921212121212121,0.921212121212121,0.842105263157895,
selected/1515425.java,1,36,selected/2102105.java,1,36,0,1,f,36,36,0.96969696969697,1,0,36,0.995983935742972,0.995983935742972,1,
selected/952493.java,455,502,selected/965733.java,448,495,0,1,f,48,48,1,1,0,48,1,1,1,
selected/447315.java,111,131,selected/608398.java,82,98,0,1,f,17,21,0.666666666666667,0.666666666666667,4,19,0.963768115942029,0.963768115942029,0.666666666666667,
selected/2307712.java,580,588,selected/2307712.java,618,627,0,1,f,9,10,0,0.444444444444444,1,9.5,0.887323943661972,0.887323943661972,0.444444444444444,
default/119807.java,187,203,default/125218.java,334,353,0,1,f,17,20,0.470588235294118,0.529411764705882,3,18.5,0.901098901098901,0.901098901098901,0.176470588235294,
selected/2117362.java,101,242,selected/342041.java,99,240,0,1,f,142,142,0.953271028037383,0.953271028037383,0,142,0.990437158469945,0.990437158469945,0.420560747663551,
selected/1446744.java,290,723,selected/430495.java,183,616,1,0,t,434,434,0.428571428571429,0.5,0,434,0.75,0.75,0.172811059907834,
selected/2734151.java,300,306,selected/451383.java,96,102,0,1,f,7,7,0.571428571428571,0.714285714285714,0,7,0.6,0.6,0.571428571428571,
selected/1949452.java,514,516,selected/2015242.java,432,434,0,1,f,3,3,0.666666666666667,1,0,3,0.95,0.95,1,
selected/1355875.java,997,1024,selected/1565475.java,73,108,0,1,f,28,36,0.571428571428571,0.571428571428571,8,32,0.847826086956522,0.847826086956522,0.571428571428571,
default/114239.java,139,146,default/80510.java,123,130,1,0,t,8,8,0.75,0.75,0,8,0.975903614457831,0.975903614457831,0.75,
selected/765024.java,132,140,selected/765024.java,144,152,0,1,f,9,9,0.222222222222222,0.666666666666667,0,9,0.788732394366197,0.788732394366197,0.666666666666667,
selected/1502783.java,585,607,selected/1752486.java,177,206,0,1,f,23,30,0.260869565217391,0.304347826086957,7,26.5,0.393939393939394,0.393939393939394,0.260869565217391,
selected/145595.java,209,217,selected/2660282.java,432,435,0,1,f,4,9,0,0,5,6.5,0.25,0.25,0,
selected/896532.java,367,396,selected/952493.java,403,432,0,1,f,30,30,0,0,0,30,0.6,0.6,0,
selected/2219254.java,224,302,selected/2340381.java,144,222,0,1,f,79,79,1,1,0,79,1,1,1,
selected/1308464.java,283,311,selected/2153182.java,127,141,0,1,f,15,29,0.137931034482759,0.172413793103448,14,22,0.326797385620915,0.326797385620915,0.137931034482759,
selected/2229382.java,1194,1213,selected/2339370.java,1114,1133,0,1,f,20,20,1,1,0,20,1,1,1,
