srcfile1,startline1,endline1,srcfile2,startline2,endline2,isclone,type1sim,type2sim,type3sim
selected/1502783.java,585,607,selected/1752486.java,177,206,f,0.2608695652,0.2608695652,0.3043478261
selected/145595.java,209,217,selected/2660282.java,432,435,f,0,0,0
selected/896532.java,367,396,selected/952493.java,403,432,f,0,0,0
selected/2219254.java,224,302,selected/2340381.java,144,222,f,1,1,1
selected/1308464.java,283,311,selected/2153182.java,127,141,f,0.1379310345,0.1379310345,0.1724137931
selected/2229382.java,1194,1213,selected/2339370.java,1114,1133,f,1,1,1
selected/581678.java,186,195,selected/581678.java,330,339,f,1,1,1
selected/952493.java,303,328,selected/952493.java,357,382,f,1,1,1
default/119807.java,247,261,default/67669.java,394,405,f,0.5333333333,0.2666666667,0.6
selected/1066223.java,92,102,selected/2016782.java,92,105,f,0.1818181818,0.1818181818,0.2727272727
selected/2644203.java,36,47,selected/568896.java,595,607,f,0.75,1,1
selected/1349545.java,176,234,selected/2331784.java,342,400,f,0.9818181818,0.3454545455,0.9818181818
selected/2081974.java,215,225,selected/2721373.java,144,156,f,0.6363636364,0.5454545455,0.9090909091
selected/1839217.java,1219,1231,selected/408131.java,39,50,f,0.3846153846,0.3846153846,0.7692307692
selected/1745626.java,1266,1273,selected/728639.java,250,257,f,0.625,0.625,0.75
selected/2639901.java,51,71,selected/938435.java,327,340,f,0.1428571429,0.1428571429,0.1904761905
selected/1729700.java,181,207,selected/2605442.java,856,882,f,0,0,0
selected/2331863.java,77,85,selected/740376.java,144,151,f,0,0,0
selected/1620181.java,120,134,selected/2329850.java,49,58,f,0.0666666667,0.0666666667,0.0666666667
selected/2213915.java,297,301,selected/2268690.java,75,79,f,0,0,0
selected/1160700.java,10,10,selected/667848.java,10,29,f,1,1,1
selected/2087638.java,455,472,selected/922810.java,264,282,t,0.6111111111,0.5555555556,0.8888888889
selected/2064670.java,62,70,selected/2064670.java,135,143,t,1,1,1
selected/249879.java,164,172,selected/617518.java,328,340,f,0.2222222222,0.6666666667,0.6666666667
selected/1715487.java,139,158,selected/2171726.java,275,299,f,0.25,0.25,0.3
selected/1289780.java,128,155,selected/1289780.java,311,338,t,1,1,1
selected/1098324.java,552,582,selected/597475.java,574,604,t,1,1,1
selected/2173921.java,253,265,selected/2173921.java,280,292,t,0.6153846154,0.6923076923,0.8461538462
default/97228.java,81,98,selected/2289946.java,133,150,t,1,1,1
selected/1508895.java,226,241,selected/2637684.java,1563,1591,f,0.25,0.3125,0.5
selected/1782576.java,525,544,selected/284272.java,658,677,t,0.9047619048,0.2857142857,0.9047619048
default/29270.java,55,69,default/89610.java,55,69,t,1,1,1
default/118736.java,216,229,default/28606.java,238,251,t,1,1,1
selected/1169741.java,252,261,selected/1934602.java,97,106,t,0.5,1,1
selected/581148.java,15,26,selected/581148.java,31,42,t,0.5,0.5833333333,0.5833333333
selected/2573755.java,51,62,selected/626735.java,77,88,t,0.9230769231,0.9230769231,0.9230769231
selected/2553885.java,821,834,selected/2553885.java,907,920,t,0.4285714286,0,0.7142857143
selected/1371177.java,745,750,selected/1999186.java,93,98,f,0,0,0
selected/1004714.java,499,509,selected/1280551.java,318,330,f,0.3076923077,0.3076923077,0.3076923077
selected/1590567.java,67,83,selected/549461.java,69,89,f,0.9411764706,0.7058823529,0.9411764706
selected/1003467.java,70,75,selected/2011637.java,170,175,t,0.8571428571,1,1
selected/383070.java,301,309,selected/383070.java,434,441,t,0.2222222222,0.6666666667,0.7777777778
selected/1489853.java,167,177,selected/2634998.java,166,176,f,0.3,0.3,0.3
selected/1500998.java,3,8,selected/1675998.java,6,11,t,0.6666666667,0,0.8333333333
selected/1516705.java,423,428,selected/2167343.java,446,451,t,0.8333333333,0.8333333333,0.8333333333
default/36322.java,522,544,default/49247.java,546,568,t,0.88,1,1
selected/2537122.java,112,117,selected/625385.java,122,127,f,0.7142857143,1,1
selected/1329527.java,168,184,selected/960925.java,62,78,t,0.5263157895,0.3157894737,0.7368421053
selected/1657523.java,131,139,selected/311704.java,124,132,f,0.2857142857,0.2857142857,0.5714285714
selected/952493.java,314,330,selected/952493.java,402,418,t,1,1,1
selected/1427655.java,391,399,selected/2499791.java,429,437,t,0.4444444444,0.4444444444,0.7777777778
selected/1145434.java,29,39,selected/1617066.java,16,26,t,0.9230769231,0.9230769231,0.9230769231
selected/1946721.java,176,185,selected/328735.java,848,857,f,0.3,0.3,0.4
selected/2318053.java,374,385,selected/736221.java,81,91,f,0.3076923077,0.2307692308,0.3846153846
default/114488.java,546,556,default/28859.java,533,543,t,0.9090909091,1,1
selected/1269963.java,352,361,selected/680688.java,18,31,t,0.75,0.8333333333,0.8333333333
selected/952493.java,328,353,selected/965733.java,371,396,f,1,1,1
selected/952493.java,352,375,selected/952493.java,406,429,f,1,1,1
selected/102108.java,604,619,selected/658234.java,610,625,t,0.375,0.875,0.875
selected/952493.java,417,433,selected/965733.java,390,406,f,1,1,1
selected/2702034.java,10,10,selected/761911.java,10,10,f,1,1,1
selected/2398098.java,639,659,selected/955867.java,251,269,f,0.0476190476,0.0476190476,0.0476190476
selected/1017245.java,428,437,selected/127068.java,967,976,t,0.75,0.3333333333,0.8333333333
selected/448380.java,716,726,selected/900584.java,599,607,t,0.6153846154,0.3846153846,0.7692307692
selected/1622687.java,112,143,selected/432775.java,142,173,t,1,1,1
default/117081.java,450,543,default/79290.java,437,530,t,0.9784946237,0.9784946237,0.9892473118
selected/241838.java,164,186,selected/2626073.java,131,153,t,1,1,1
selected/2181139.java,131,155,selected/2579302.java,119,144,t,0.8,0.2,0.8666666667
selected/1242402.java,88,92,selected/862468.java,78,82,t,0.6666666667,0.8333333333,0.8333333333
selected/211182.java,807,816,selected/687849.java,1070,1079,f,0.8333333333,0.9166666667,0.9166666667
selected/149854.java,104,110,selected/2499394.java,36,45,f,0,0,0.1428571429
selected/745206.java,81,94,selected/848166.java,73,88,f,0.7857142857,0.6428571429,0.8571428571
selected/1999228.java,261,273,selected/510542.java,1012,1031,f,0.2142857143,0.1428571429,0.3571428571
selected/183804.java,365,375,selected/264272.java,366,376,t,0.9090909091,0.0909090909,0.9090909091
selected/2679947.java,43,66,selected/603372.java,281,297,f,0.2307692308,0.2307692308,0.2307692308
selected/209298.java,930,941,selected/2365821.java,1128,1141,t,0.6666666667,0.75,0.8333333333
selected/1542773.java,371,447,selected/1542773.java,379,454,t,0.8939393939,0.6818181818,0.9848484848
default/106446.java,570,590,default/76192.java,546,568,t,0.9130434783,0.7391304348,0.9565217391
selected/1653397.java,533,583,selected/2301152.java,533,583,t,1,1,1
default/57168.java,570,590,default/64200.java,629,646,t,0.7391304348,0.347826087,0.7391304348
selected/1298072.java,62,70,selected/2557356.java,268,276,t,0.7,0.8,0.8
default/22303.java,425,436,default/59932.java,762,773,t,0.6666666667,0.3333333333,0.75
selected/1272321.java,319,324,selected/2515536.java,284,289,f,0.5,0.6666666667,0.6666666667
selected/896532.java,352,382,selected/965733.java,464,494,f,0,0,0
selected/952493.java,383,412,selected/952493.java,437,466,f,1,1,1
selected/1331131.java,26,32,selected/2708650.java,181,187,f,0.375,0.625,0.75
selected/1398803.java,78,91,selected/2305607.java,312,327,f,0.1428571429,0.1428571429,0.1428571429
selected/148767.java,144,160,selected/266837.java,144,160,t,0.7368421053,0.8421052632,0.8421052632
selected/1823724.java,13,216,selected/184643.java,16,219,t,0.904109589,1,1
default/127641.java,287,292,default/55710.java,186,192,f,0.5,0.6666666667,0.8333333333
default/110803.java,2,13,selected/1119087.java,15,31,f,0,0.2222222222,0.2222222222
selected/266837.java,146,160,selected/280205.java,74,88,f,0.7058823529,0.2352941176,0.8235294118
selected/2136134.java,69,89,selected/391616.java,32,51,t,0.619047619,0.380952381,0.6666666667
selected/137024.java,65,86,selected/2028451.java,84,114,f,0.1739130435,0.1739130435,0.3043478261
selected/1036506.java,1337,1372,selected/2552304.java,1337,1372,t,1,1,1
selected/273144.java,366,368,selected/273144.java,469,471,t,0,0.6666666667,0.6666666667
selected/1326963.java,249,260,selected/2348022.java,305,316,t,0.0833333333,0.1666666667,0.1666666667
selected/357594.java,64,88,selected/776272.java,82,106,t,0.8214285714,0.8928571429,0.8928571429
default/116178.java,1,19,default/71456.java,1,19,t,1,1,1
selected/952493.java,404,425,selected/965733.java,385,406,t,1,1,1
selected/1349545.java,122,138,selected/626735.java,136,152,t,0.7368421053,0.8421052632,0.8421052632
selected/2579915.java,212,264,selected/357594.java,132,184,t,1,1,1
selected/1321892.java,373,383,selected/211182.java,355,365,t,0.5384615385,0.3846153846,0.5384615385
selected/1086152.java,62,86,selected/1412383.java,91,143,f,0.2307692308,0.2307692308,0.3076923077
selected/1245673.java,75,84,selected/943881.java,238,247,f,0.4,0.4,0.6
selected/2338829.java,391,462,selected/2485378.java,390,461,t,1,1,1
selected/2658272.java,34,124,selected/303666.java,30,120,t,1,1,1
default/10736.java,159,173,default/57055.java,159,173,t,1,1,1
selected/2635985.java,225,236,selected/2721373.java,294,306,t,0.5833333333,0.5833333333,0.9166666667
selected/395877.java,193,197,selected/395877.java,204,208,t,0.8333333333,0.8333333333,0.8333333333
selected/2543855.java,83,89,selected/2647279.java,144,160,f,0.1428571429,0.1428571429,0.1428571429
selected/1208680.java,59,65,selected/853253.java,130,136,f,0.5714285714,0.5714285714,0.7142857143
selected/241838.java,48,96,selected/802547.java,65,113,t,1,1,1
selected/1053311.java,1514,1519,selected/4635.java,163,168,f,0,0,0.1666666667
default/28899.java,197,213,default/36934.java,204,220,t,0.7058823529,0.5882352941,0.7647058824
selected/1287672.java,310,320,selected/302640.java,95,105,t,1,1,1
default/132125.java,149,157,default/81946.java,149,157,t,1,1,1
selected/1229979.java,95,101,selected/436813.java,209,218,f,0.1428571429,0.1428571429,0.2857142857
selected/2518608.java,160,170,selected/2731289.java,463,483,f,0.2727272727,0.2727272727,0.4545454545
default/28532.java,1570,1581,default/67669.java,1570,1581,t,1,1,1
selected/576980.java,88,101,selected/939512.java,222,236,t,0.5,0.4285714286,0.6428571429
default/15343.java,639,646,default/96339.java,583,590,t,0.8888888889,0.8888888889,0.8888888889
default/56485.java,105,114,default/73740.java,21,30,f,0.3,0.6,0.6
selected/1594530.java,140,159,selected/1594530.java,254,272,t,0.6,0.4,0.7
selected/2599719.java,1208,1217,selected/707943.java,1207,1216,t,1,1,1
default/109585.java,371,391,default/2085.java,367,387,t,1,1,1
selected/2219254.java,170,183,selected/350567.java,76,89,t,0.8125,0.9375,0.9375
selected/2281506.java,7,14,selected/2525905.java,4,11,f,0.5,1,1
default/111215.java,31,54,default/38445.java,31,54,t,1,1,1
default/60480.java,914,947,default/73087.java,888,914,t,0.5294117647,0.3235294118,0.6470588235
default/6871.java,383,410,default/71930.java,369,396,t,0.9655172414,0.9655172414,0.9655172414
selected/932139.java,220,227,selected/932139.java,256,263,t,0.75,1,1
selected/183320.java,70,87,selected/771840.java,281,298,f,0,0,0
selected/1551445.java,878,884,selected/2530759.java,915,921,t,0.75,0.75,0.75
selected/1025628.java,612,630,selected/296970.java,114,132,f,0,0,0
selected/238263.java,95,99,selected/238263.java,126,130,f,0,0,0
selected/705819.java,467,479,selected/705819.java,502,514,t,0.7692307692,0.1538461538,0.7692307692
selected/760683.java,256,266,selected/801286.java,84,94,t,0.7272727273,0.7272727273,0.7272727273
selected/100172.java,792,802,selected/1030949.java,773,782,t,0.7692307692,0.3846153846,0.7692307692
selected/1521521.java,348,370,selected/1818629.java,355,377,t,1,1,1
selected/1502645.java,55,84,selected/432775.java,61,90,t,0.9090909091,0.9393939394,0.9393939394
selected/646077.java,25,37,selected/871265.java,21,38,f,0.2307692308,0.2307692308,0.4615384615
default/57585.java,667,682,default/95647.java,633,648,t,0.875,0.5,0.875
default/19811.java,200,214,default/96072.java,200,214,t,1,1,1
selected/2557356.java,196,212,selected/960925.java,62,78,t,0.8421052632,0.8947368421,0.8947368421
selected/2362724.java,57,66,selected/840311.java,56,65,t,1,1,1
default/11754.java,494,501,default/11754.java,591,598,t,1,1,1
default/103574.java,159,173,default/45206.java,159,173,t,1,1,1
selected/2358105.java,56,67,selected/845126.java,243,254,t,0.8333333333,0.3333333333,0.9166666667
default/119807.java,407,422,default/93943.java,803,816,t,0.4375,0.3125,0.5
selected/1875466.java,102,116,selected/2579975.java,138,152,t,0.5882352941,0.2352941176,0.7647058824
selected/1242402.java,90,95,selected/1330759.java,128,133,t,0.5714285714,0.8571428571,0.8571428571
selected/1390517.java,122,131,selected/2323361.java,210,219,t,1,1,1
selected/571022.java,207,226,selected/571022.java,226,245,t,0.7,0.9,0.9
default/128156.java,406,441,default/48666.java,413,448,t,1,1,1
selected/2022893.java,33,62,selected/372617.java,460,501,t,1,1,1
selected/114964.java,1359,1384,selected/2520129.java,398,427,t,0.4230769231,0.6153846154,0.8076923077
default/132680.java,792,805,default/53846.java,807,819,t,0.7142857143,0.5,0.7857142857
selected/2481579.java,893,919,selected/304936.java,871,897,t,1,1,1
selected/2003793.java,205,217,selected/355138.java,313,325,t,1,1,1
selected/952493.java,420,450,selected/965733.java,322,352,t,1,1,1
selected/1098324.java,815,841,selected/2554952.java,874,900,t,0.9259259259,1,1
selected/242089.java,156,168,selected/2721373.java,180,194,t,0.5384615385,0.4615384615,0.8461538462
default/24621.java,546,568,default/90537.java,548,570,t,1,1,1
default/106506.java,573,587,default/53763.java,589,603,t,1,1,1
default/114239.java,187,203,default/119807.java,116,130,t,0.4117647059,0.2352941176,0.4705882353
selected/172418.java,524,546,selected/608664.java,513,535,t,1,1,1
default/114331.java,604,617,default/3389.java,606,619,t,1,1,1
default/67537.java,197,213,default/96072.java,184,198,t,0.7647058824,0.7647058824,0.8235294118
selected/1616011.java,308,318,selected/1712367.java,286,296,t,0.9166666667,0.9166666667,0.9166666667
default/15343.java,667,685,default/90009.java,648,665,t,0.8571428571,0.7142857143,0.9047619048
default/39035.java,356,366,default/80832.java,656,667,t,0.6363636364,0.2727272727,0.7272727273
selected/1461211.java,1144,1157,selected/831170.java,1049,1062,t,0.8,0.2,0.8
selected/1510991.java,63,79,selected/1520527.java,69,89,t,0.9411764706,0.7058823529,0.9411764706
selected/2376971.java,40,74,selected/349286.java,41,75,t,1,1,1
selected/1539560.java,262,274,selected/1539560.java,279,291,t,0.625,0.9375,0.9375
default/124923.java,1549,1565,default/28532.java,1496,1509,t,0.5294117647,0.2941176471,0.5882352941
selected/952493.java,350,371,selected/965733.java,376,397,t,1,1,1
selected/102850.java,69,89,selected/1134793.java,66,82,t,0.7619047619,0.5714285714,0.7619047619
selected/2300213.java,304,328,selected/2300213.java,307,331,t,0.88,0.6,0.88
selected/130157.java,51,57,selected/716143.java,48,55,f,0.4285714286,0.5714285714,0.8571428571
default/122249.java,167,184,default/62853.java,115,130,t,0.4444444444,0.2777777778,0.5
default/3766.java,31,46,default/61724.java,31,46,t,1,1,1
selected/2004523.java,198,241,selected/555290.java,191,234,t,0.9777777778,1,1
default/107779.java,404,426,default/65413.java,631,648,t,0.68,0.32,0.68
selected/854386.java,20,33,selected/854386.java,39,52,t,0.7857142857,0.2142857143,0.7857142857
default/127473.java,19,135,default/77900.java,24,125,t,0.8333333333,0.15,0.8333333333
selected/1983957.java,268,278,selected/945826.java,363,373,t,0.5454545455,1,1
default/107779.java,510,523,default/98990.java,531,544,t,0.8666666667,0.5333333333,0.8666666667
selected/1736558.java,85,92,selected/2262149.java,84,91,t,0.875,0.75,0.875
selected/1843522.java,11,24,selected/680688.java,18,31,t,0.9333333333,0.7333333333,0.9333333333
default/106506.java,346,377,default/108541.java,349,379,t,0.96875,0.4375,0.96875
selected/169032.java,187,205,selected/2377910.java,12,26,t,0.6315789474,0.6842105263,0.6842105263
selected/1572906.java,285,295,selected/369538.java,49,59,t,0.5833333333,0.9166666667,0.9166666667
default/108541.java,142,195,default/109003.java,135,189,t,0.8148148148,0.4814814815,0.8703703704
default/122249.java,955,967,default/125218.java,910,922,t,0.6153846154,0.6923076923,0.6923076923
selected/1844857.java,145,180,selected/2327021.java,85,129,t,0.9444444444,0.5555555556,0.9722222222
selected/743040.java,231,246,selected/743040.java,478,493,t,0.875,1,1
selected/1104991.java,80,100,selected/1104991.java,497,517,t,0.6,0.85,0.85
default/48696.java,14,76,default/83870.java,14,76,t,1,1,1
selected/1602940.java,168,172,selected/2008325.java,84,88,t,0.6666666667,0.8333333333,0.8333333333
selected/2335702.java,1079,1091,selected/2335702.java,1098,1110,t,1,1,1
selected/1724153.java,322,339,selected/1904203.java,261,278,t,0.8888888889,1,1
default/19297.java,155,163,default/31045.java,371,379,t,1,1,1
default/11754.java,1549,1565,default/67669.java,1401,1417,t,0.5882352941,0.3529411765,0.6470588235
selected/126772.java,307,340,selected/1283018.java,145,178,t,0.7941176471,0.9411764706,0.9411764706
